YEAR,MONTH,DAY_OF_MONTH,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR
2025,1,27,1/27/2025 0:00,AS,62,10299,1029906,30299,ANC,"Anchorage, AK",AK,12523,1252306,32523,JNU,"Juneau, AK",AK
2025,1,27,1/27/2025 0:00,AS,62,12523,1252306,32523,JNU,"Juneau, AK",AK,14828,1482805,34828,SIT,"Sitka, AK",AK
2025,1,27,1/27/2025 0:00,AS,62,12819,1281902,31401,KTN,"Ketchikan, AK",AK,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,62,14828,1482805,34828,SIT,"Sitka, AK",AK,12819,1281902,31401,KTN,"Ketchikan, AK",AK
2025,1,27,1/27/2025 0:00,AS,626,14747,1474703,30559,SEA,"Seattle, WA",WA,12173,1217305,32134,HNL,"Honolulu, HI",HI
2025,1,27,1/27/2025 0:00,AS,627,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,628,14747,1474703,30559,SEA,"Seattle, WA",WA,14869,1486903,34614,SLC,"Salt Lake City, UT",UT
2025,1,27,1/27/2025 0:00,AS,629,12889,1288904,32211,LAS,"Las Vegas, NV",NV,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,630,14747,1474703,30559,SEA,"Seattle, WA",WA,14869,1486903,34614,SLC,"Salt Lake City, UT",UT
2025,1,27,1/27/2025 0:00,AS,631,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,632,14747,1474703,30559,SEA,"Seattle, WA",WA,14107,1410702,30466,PHX,"Phoenix, AZ",AZ
2025,1,27,1/27/2025 0:00,AS,637,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,64,10299,1029906,30299,ANC,"Anchorage, AK",AK,12523,1252306,32523,JNU,"Juneau, AK",AK
2025,1,27,1/27/2025 0:00,AS,64,12523,1252306,32523,JNU,"Juneau, AK",AK,14256,1425605,34256,PSG,"Petersburg, AK",AK
2025,1,27,1/27/2025 0:00,AS,64,12819,1281902,31401,KTN,"Ketchikan, AK",AK,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,64,14256,1425605,34256,PSG,"Petersburg, AK",AK,15841,1584102,35841,WRG,"Wrangell, AK",AK
2025,1,27,1/27/2025 0:00,AS,64,15841,1584102,35841,WRG,"Wrangell, AK",AK,12819,1281902,31401,KTN,"Ketchikan, AK",AK
2025,1,27,1/27/2025 0:00,AS,641,15376,1537604,30436,TUS,"Tucson, AZ",AZ,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,642,14771,1477104,32457,SFO,"San Francisco, CA",CA,14908,1490803,32575,SNA,"Santa Ana, CA",CA
2025,1,27,1/27/2025 0:00,AS,642,14908,1490803,32575,SNA,"Santa Ana, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,27,1/27/2025 0:00,AS,643,11292,1129202,30325,DEN,"Denver, CO",CO,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,644,14747,1474703,30559,SEA,"Seattle, WA",WA,14107,1410702,30466,PHX,"Phoenix, AZ",AZ
2025,1,27,1/27/2025 0:00,AS,645,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,647,14747,1474703,30559,SEA,"Seattle, WA",WA,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,27,1/27/2025 0:00,AS,648,14747,1474703,30559,SEA,"Seattle, WA",WA,15376,1537604,30436,TUS,"Tucson, AZ",AZ
2025,1,27,1/27/2025 0:00,AS,65,12523,1252306,32523,JNU,"Juneau, AK",AK,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,27,1/27/2025 0:00,AS,65,12819,1281902,31401,KTN,"Ketchikan, AK",AK,15841,1584102,35841,WRG,"Wrangell, AK",AK
2025,1,27,1/27/2025 0:00,AS,65,14256,1425605,34256,PSG,"Petersburg, AK",AK,12523,1252306,32523,JNU,"Juneau, AK",AK
2025,1,27,1/27/2025 0:00,AS,65,14747,1474703,30559,SEA,"Seattle, WA",WA,12819,1281902,31401,KTN,"Ketchikan, AK",AK
2025,1,27,1/27/2025 0:00,AS,65,15841,1584102,35841,WRG,"Wrangell, AK",AK,14256,1425605,34256,PSG,"Petersburg, AK",AK
2025,1,27,1/27/2025 0:00,AS,656,14747,1474703,30559,SEA,"Seattle, WA",WA,12173,1217305,32134,HNL,"Honolulu, HI",HI
2025,1,27,1/27/2025 0:00,AS,66,10299,1029906,30299,ANC,"Anchorage, AK",AK,10926,1092603,30913,CDV,"Cordova, AK",AK
2025,1,27,1/27/2025 0:00,AS,66,10926,1092603,30913,CDV,"Cordova, AK",AK,15991,1599102,35991,YAK,"Yakutat, AK",AK
2025,1,27,1/27/2025 0:00,AS,66,12523,1252306,32523,JNU,"Juneau, AK",AK,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,66,15991,1599102,35991,YAK,"Yakutat, AK",AK,12523,1252306,32523,JNU,"Juneau, AK",AK
2025,1,27,1/27/2025 0:00,AS,662,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,27,1/27/2025 0:00,AS,663,14057,1405702,34057,PDX,"Portland, OR",OR,14107,1410702,30466,PHX,"Phoenix, AZ",AZ
2025,1,27,1/27/2025 0:00,AS,67,12523,1252306,32523,JNU,"Juneau, AK",AK,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,27,1/27/2025 0:00,AS,67,12819,1281902,31401,KTN,"Ketchikan, AK",AK,14828,1482805,34828,SIT,"Sitka, AK",AK
2025,1,27,1/27/2025 0:00,AS,67,14747,1474703,30559,SEA,"Seattle, WA",WA,12819,1281902,31401,KTN,"Ketchikan, AK",AK
2025,1,27,1/27/2025 0:00,AS,67,14828,1482805,34828,SIT,"Sitka, AK",AK,12523,1252306,32523,JNU,"Juneau, AK",AK
2025,1,27,1/27/2025 0:00,AS,671,10299,1029906,30299,ANC,"Anchorage, AK",AK,13830,1383002,33830,OGG,"Kahului, HI",HI
2025,1,27,1/27/2025 0:00,AS,672,13830,1383002,33830,OGG,"Kahului, HI",HI,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,27,1/27/2025 0:00,AS,675,12889,1288904,32211,LAS,"Las Vegas, NV",NV,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,678,14747,1474703,30559,SEA,"Seattle, WA",WA,12889,1288904,32211,LAS,"Las Vegas, NV",NV
2025,1,27,1/27/2025 0:00,AS,68,10299,1029906,30299,ANC,"Anchorage, AK",AK,14107,1410702,30466,PHX,"Phoenix, AZ",AZ
2025,1,27,1/27/2025 0:00,AS,680,14057,1405702,34057,PDX,"Portland, OR",OR,14107,1410702,30466,PHX,"Phoenix, AZ",AZ
2025,1,27,1/27/2025 0:00,AS,682,11292,1129202,30325,DEN,"Denver, CO",CO,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,682,14747,1474703,30559,SEA,"Seattle, WA",WA,11292,1129202,30325,DEN,"Denver, CO",CO
2025,1,27,1/27/2025 0:00,AS,688,14747,1474703,30559,SEA,"Seattle, WA",WA,12889,1288904,32211,LAS,"Las Vegas, NV",NV
2025,1,27,1/27/2025 0:00,AS,69,12819,1281902,31401,KTN,"Ketchikan, AK",AK,12523,1252306,32523,JNU,"Juneau, AK",AK
2025,1,27,1/27/2025 0:00,AS,69,14747,1474703,30559,SEA,"Seattle, WA",WA,12819,1281902,31401,KTN,"Ketchikan, AK",AK
2025,1,27,1/27/2025 0:00,AS,691,14262,1426204,34262,PSP,"Palm Springs, CA",CA,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,692,14747,1474703,30559,SEA,"Seattle, WA",WA,14262,1426204,34262,PSP,"Palm Springs, CA",CA
2025,1,27,1/27/2025 0:00,AS,697,13486,1348603,33486,MSO,"Missoula, MT",MT,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,697,14747,1474703,30559,SEA,"Seattle, WA",WA,13486,1348603,33486,MSO,"Missoula, MT",MT
2025,1,27,1/27/2025 0:00,AS,698,14747,1474703,30559,SEA,"Seattle, WA",WA,14107,1410702,30466,PHX,"Phoenix, AZ",AZ
2025,1,27,1/27/2025 0:00,AS,7,11278,1127805,30852,DCA,"Washington, DC",VA,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,27,1/27/2025 0:00,AS,70,10299,1029906,30299,ANC,"Anchorage, AK",AK,12523,1252306,32523,JNU,"Juneau, AK",AK
2025,1,27,1/27/2025 0:00,AS,70,12523,1252306,32523,JNU,"Juneau, AK",AK,14828,1482805,34828,SIT,"Sitka, AK",AK
2025,1,27,1/27/2025 0:00,AS,700,14747,1474703,30559,SEA,"Seattle, WA",WA,14107,1410702,30466,PHX,"Phoenix, AZ",AZ
2025,1,27,1/27/2025 0:00,AS,701,14057,1405702,34057,PDX,"Portland, OR",OR,12889,1288904,32211,LAS,"Las Vegas, NV",NV
2025,1,27,1/27/2025 0:00,AS,704,14747,1474703,30559,SEA,"Seattle, WA",WA,12889,1288904,32211,LAS,"Las Vegas, NV",NV
2025,1,27,1/27/2025 0:00,AS,71,14747,1474703,30559,SEA,"Seattle, WA",WA,12523,1252306,32523,JNU,"Juneau, AK",AK
2025,1,27,1/27/2025 0:00,AS,711,12889,1288904,32211,LAS,"Las Vegas, NV",NV,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,27,1/27/2025 0:00,AS,715,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,718,12889,1288904,32211,LAS,"Las Vegas, NV",NV,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,27,1/27/2025 0:00,AS,718,14771,1477104,32457,SFO,"San Francisco, CA",CA,12889,1288904,32211,LAS,"Las Vegas, NV",NV
2025,1,27,1/27/2025 0:00,AS,72,14747,1474703,30559,SEA,"Seattle, WA",WA,11630,1163003,31517,FAI,"Fairbanks, AK",AK
2025,1,27,1/27/2025 0:00,AS,723,10423,1042302,30423,AUS,"Austin, TX",TX,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,727,14747,1474703,30559,SEA,"Seattle, WA",WA,10397,1039707,30397,ATL,"Atlanta, GA",GA
2025,1,27,1/27/2025 0:00,AS,728,14057,1405702,34057,PDX,"Portland, OR",OR,12889,1288904,32211,LAS,"Las Vegas, NV",NV
2025,1,27,1/27/2025 0:00,AS,73,12523,1252306,32523,JNU,"Juneau, AK",AK,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,27,1/27/2025 0:00,AS,73,14828,1482805,34828,SIT,"Sitka, AK",AK,12523,1252306,32523,JNU,"Juneau, AK",AK
2025,1,27,1/27/2025 0:00,AS,731,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,14004,1400403,34004,PAE,"Everett, WA",WA
2025,1,27,1/27/2025 0:00,AS,732,14004,1400403,34004,PAE,"Everett, WA",WA,14107,1410702,30466,PHX,"Phoenix, AZ",AZ
2025,1,27,1/27/2025 0:00,AS,734,14747,1474703,30559,SEA,"Seattle, WA",WA,12889,1288904,32211,LAS,"Las Vegas, NV",NV
2025,1,27,1/27/2025 0:00,AS,735,12889,1288904,32211,LAS,"Las Vegas, NV",NV,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,736,14747,1474703,30559,SEA,"Seattle, WA",WA,10800,1080003,32575,BUR,"Burbank, CA",CA
2025,1,27,1/27/2025 0:00,AS,738,14747,1474703,30559,SEA,"Seattle, WA",WA,12889,1288904,32211,LAS,"Las Vegas, NV",NV
2025,1,27,1/27/2025 0:00,AS,739,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,755,12758,1275804,32758,KOA,"Kona, HI",HI,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,27,1/27/2025 0:00,AS,756,12889,1288904,32211,LAS,"Las Vegas, NV",NV,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,27,1/27/2025 0:00,AS,757,14057,1405702,34057,PDX,"Portland, OR",OR,12889,1288904,32211,LAS,"Las Vegas, NV",NV
2025,1,27,1/27/2025 0:00,AS,762,14057,1405702,34057,PDX,"Portland, OR",OR,14107,1410702,30466,PHX,"Phoenix, AZ",AZ
2025,1,27,1/27/2025 0:00,AS,765,13204,1320402,31454,MCO,"Orlando, FL",FL,14893,1489302,33192,SMF,"Sacramento, CA",CA
2025,1,27,1/27/2025 0:00,AS,766,14893,1489302,33192,SMF,"Sacramento, CA",CA,13204,1320402,31454,MCO,"Orlando, FL",FL
2025,1,27,1/27/2025 0:00,AS,767,15376,1537604,30436,TUS,"Tucson, AZ",AZ,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,769,14057,1405702,34057,PDX,"Portland, OR",OR,12982,1298202,32982,LIH,"Lihue, HI",HI
2025,1,27,1/27/2025 0:00,AS,770,12982,1298202,32982,LIH,"Lihue, HI",HI,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,27,1/27/2025 0:00,AS,778,14057,1405702,34057,PDX,"Portland, OR",OR,12889,1288904,32211,LAS,"Las Vegas, NV",NV
2025,1,27,1/27/2025 0:00,AS,779,12889,1288904,32211,LAS,"Las Vegas, NV",NV,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,27,1/27/2025 0:00,AS,798,14747,1474703,30559,SEA,"Seattle, WA",WA,12889,1288904,32211,LAS,"Las Vegas, NV",NV
2025,1,27,1/27/2025 0:00,AS,799,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,8,14771,1477104,32457,SFO,"San Francisco, CA",CA,11278,1127805,30852,DCA,"Washington, DC",VA
2025,1,27,1/27/2025 0:00,AS,801,14747,1474703,30559,SEA,"Seattle, WA",WA,12758,1275804,32758,KOA,"Kona, HI",HI
2025,1,27,1/27/2025 0:00,AS,802,12173,1217305,32134,HNL,"Honolulu, HI",HI,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,804,14057,1405702,34057,PDX,"Portland, OR",OR,13830,1383002,33830,OGG,"Kahului, HI",HI
2025,1,27,1/27/2025 0:00,AS,805,14747,1474703,30559,SEA,"Seattle, WA",WA,13830,1383002,33830,OGG,"Kahului, HI",HI
2025,1,27,1/27/2025 0:00,AS,806,13830,1383002,33830,OGG,"Kahului, HI",HI,14679,1467903,33570,SAN,"San Diego, CA",CA
2025,1,27,1/27/2025 0:00,AS,807,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12173,1217305,32134,HNL,"Honolulu, HI",HI
2025,1,27,1/27/2025 0:00,AS,808,12758,1275804,32758,KOA,"Kona, HI",HI,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,809,14747,1474703,30559,SEA,"Seattle, WA",WA,13342,1334207,33342,MKE,"Milwaukee, WI",WI
2025,1,27,1/27/2025 0:00,AS,810,12982,1298202,32982,LIH,"Lihue, HI",HI,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,811,14747,1474703,30559,SEA,"Seattle, WA",WA,12173,1217305,32134,HNL,"Honolulu, HI",HI
2025,1,27,1/27/2025 0:00,AS,812,12758,1275804,32758,KOA,"Kona, HI",HI,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,813,14747,1474703,30559,SEA,"Seattle, WA",WA,12758,1275804,32758,KOA,"Kona, HI",HI
2025,1,27,1/27/2025 0:00,AS,814,13830,1383002,33830,OGG,"Kahului, HI",HI,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,816,12173,1217305,32134,HNL,"Honolulu, HI",HI,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,817,14747,1474703,30559,SEA,"Seattle, WA",WA,13830,1383002,33830,OGG,"Kahului, HI",HI
2025,1,27,1/27/2025 0:00,AS,825,14747,1474703,30559,SEA,"Seattle, WA",WA,13830,1383002,33830,OGG,"Kahului, HI",HI
2025,1,27,1/27/2025 0:00,AS,827,10299,1029906,30299,ANC,"Anchorage, AK",AK,12173,1217305,32134,HNL,"Honolulu, HI",HI
2025,1,27,1/27/2025 0:00,AS,828,12173,1217305,32134,HNL,"Honolulu, HI",HI,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,27,1/27/2025 0:00,AS,829,14679,1467903,33570,SAN,"San Diego, CA",CA,13830,1383002,33830,OGG,"Kahului, HI",HI
2025,1,27,1/27/2025 0:00,AS,83,14747,1474703,30559,SEA,"Seattle, WA",WA,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,27,1/27/2025 0:00,AS,830,12173,1217305,32134,HNL,"Honolulu, HI",HI,14831,1483106,32457,SJC,"San Jose, CA",CA
2025,1,27,1/27/2025 0:00,AS,834,12173,1217305,32134,HNL,"Honolulu, HI",HI,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,27,1/27/2025 0:00,AS,835,14771,1477104,32457,SFO,"San Francisco, CA",CA,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,27,1/27/2025 0:00,AS,836,14057,1405702,34057,PDX,"Portland, OR",OR,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,27,1/27/2025 0:00,AS,837,14831,1483106,32457,SJC,"San Jose, CA",CA,12173,1217305,32134,HNL,"Honolulu, HI",HI
2025,1,27,1/27/2025 0:00,AS,838,12982,1298202,32982,LIH,"Lihue, HI",HI,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,839,14747,1474703,30559,SEA,"Seattle, WA",WA,12982,1298202,32982,LIH,"Lihue, HI",HI
2025,1,27,1/27/2025 0:00,AS,843,14747,1474703,30559,SEA,"Seattle, WA",WA,12758,1275804,32758,KOA,"Kona, HI",HI
2025,1,27,1/27/2025 0:00,AS,849,12173,1217305,32134,HNL,"Honolulu, HI",HI,14004,1400403,34004,PAE,"Everett, WA",WA
2025,1,27,1/27/2025 0:00,AS,85,14747,1474703,30559,SEA,"Seattle, WA",WA,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,27,1/27/2025 0:00,AS,850,14004,1400403,34004,PAE,"Everett, WA",WA,12173,1217305,32134,HNL,"Honolulu, HI",HI
2025,1,27,1/27/2025 0:00,AS,852,14771,1477104,32457,SFO,"San Francisco, CA",CA,12173,1217305,32134,HNL,"Honolulu, HI",HI
2025,1,27,1/27/2025 0:00,AS,853,14747,1474703,30559,SEA,"Seattle, WA",WA,12173,1217305,32134,HNL,"Honolulu, HI",HI
2025,1,27,1/27/2025 0:00,AS,86,10299,1029906,30299,ANC,"Anchorage, AK",AK,14709,1470904,30073,SCC,"Deadhorse, AK",AK
2025,1,27,1/27/2025 0:00,AS,862,13830,1383002,33830,OGG,"Kahului, HI",HI,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,866,12173,1217305,32134,HNL,"Honolulu, HI",HI,12892,1289208,32575,LAX,"Los Angeles, CA",CA
2025,1,27,1/27/2025 0:00,AS,867,14057,1405702,34057,PDX,"Portland, OR",OR,12758,1275804,32758,KOA,"Kona, HI",HI
2025,1,27,1/27/2025 0:00,AS,868,12758,1275804,32758,KOA,"Kona, HI",HI,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,27,1/27/2025 0:00,AS,869,14831,1483106,32457,SJC,"San Jose, CA",CA,12758,1275804,32758,KOA,"Kona, HI",HI
2025,1,27,1/27/2025 0:00,AS,87,14709,1470904,30073,SCC,"Deadhorse, AK",AK,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,27,1/27/2025 0:00,AS,870,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,871,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,27,1/27/2025 0:00,AS,875,14747,1474703,30559,SEA,"Seattle, WA",WA,12982,1298202,32982,LIH,"Lihue, HI",HI
2025,1,27,1/27/2025 0:00,AS,876,12173,1217305,32134,HNL,"Honolulu, HI",HI,14771,1477104,32457,SFO,"San Francisco, CA",CA
2025,1,27,1/27/2025 0:00,AS,88,10170,1017004,30070,ADQ,"Kodiak, AK",AK,10299,1029906,30299,ANC,"Anchorage, AK",AK
2025,1,27,1/27/2025 0:00,AS,880,12758,1275804,32758,KOA,"Kona, HI",HI,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,881,10299,1029906,30299,ANC,"Anchorage, AK",AK,12758,1275804,32758,KOA,"Kona, HI",HI
2025,1,27,1/27/2025 0:00,AS,883,14679,1467903,33570,SAN,"San Diego, CA",CA,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL
2025,1,27,1/27/2025 0:00,AS,884,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,14679,1467903,33570,SAN,"San Diego, CA",CA
2025,1,27,1/27/2025 0:00,AS,886,13830,1383002,33830,OGG,"Kahului, HI",HI,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,887,14747,1474703,30559,SEA,"Seattle, WA",WA,12173,1217305,32134,HNL,"Honolulu, HI",HI
2025,1,27,1/27/2025 0:00,AS,888,12173,1217305,32134,HNL,"Honolulu, HI",HI,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,889,14057,1405702,34057,PDX,"Portland, OR",OR,12173,1217305,32134,HNL,"Honolulu, HI",HI
2025,1,27,1/27/2025 0:00,AS,89,10299,1029906,30299,ANC,"Anchorage, AK",AK,10170,1017004,30070,ADQ,"Kodiak, AK",AK
2025,1,27,1/27/2025 0:00,AS,892,12173,1217305,32134,HNL,"Honolulu, HI",HI,14679,1467903,33570,SAN,"San Diego, CA",CA
2025,1,27,1/27/2025 0:00,AS,893,12173,1217305,32134,HNL,"Honolulu, HI",HI,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,894,12758,1275804,32758,KOA,"Kona, HI",HI,14679,1467903,33570,SAN,"San Diego, CA",CA
2025,1,27,1/27/2025 0:00,AS,895,14679,1467903,33570,SAN,"San Diego, CA",CA,12173,1217305,32134,HNL,"Honolulu, HI",HI
2025,1,27,1/27/2025 0:00,AS,896,12173,1217305,32134,HNL,"Honolulu, HI",HI,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,898,13830,1383002,33830,OGG,"Kahului, HI",HI,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,27,1/27/2025 0:00,AS,9,11278,1127805,30852,DCA,"Washington, DC",VA,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,27,1/27/2025 0:00,AS,904,14747,1474703,30559,SEA,"Seattle, WA",WA,10849,1084907,30849,BZN,"Bozeman, MT",MT
2025,1,27,1/27/2025 0:00,AS,905,10849,1084907,30849,BZN,"Bozeman, MT",MT,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,907,14489,1448903,34489,RDM,"Bend/Redmond, OR",OR,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,908,14747,1474703,30559,SEA,"Seattle, WA",WA,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX
2025,1,27,1/27/2025 0:00,AS,909,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,910,14057,1405702,34057,PDX,"Portland, OR",OR,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,912,14771,1477104,32457,SFO,"San Francisco, CA",CA,14679,1467903,33570,SAN,"San Diego, CA",CA
2025,1,27,1/27/2025 0:00,AS,916,14747,1474703,30559,SEA,"Seattle, WA",WA,13204,1320402,31454,MCO,"Orlando, FL",FL
2025,1,27,1/27/2025 0:00,AS,917,13204,1320402,31454,MCO,"Orlando, FL",FL,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,918,14747,1474703,30559,SEA,"Seattle, WA",WA,14831,1483106,32457,SJC,"San Jose, CA",CA
2025,1,27,1/27/2025 0:00,AS,924,14747,1474703,30559,SEA,"Seattle, WA",WA,14489,1448903,34489,RDM,"Bend/Redmond, OR",OR
2025,1,27,1/27/2025 0:00,AS,928,14747,1474703,30559,SEA,"Seattle, WA",WA,14908,1490803,32575,SNA,"Santa Ana, CA",CA
2025,1,27,1/27/2025 0:00,AS,929,10713,1071302,30713,BOI,"Boise, ID",ID,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,95,14747,1474703,30559,SEA,"Seattle, WA",WA,12523,1252306,32523,JNU,"Juneau, AK",AK
2025,1,27,1/27/2025 0:00,AS,955,14747,1474703,30559,SEA,"Seattle, WA",WA,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,27,1/27/2025 0:00,AS,956,14679,1467903,33570,SAN,"San Diego, CA",CA,11638,1163807,31638,FAT,"Fresno, CA",CA
2025,1,27,1/27/2025 0:00,AS,957,14747,1474703,30559,SEA,"Seattle, WA",WA,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,27,1/27/2025 0:00,AS,958,14747,1474703,30559,SEA,"Seattle, WA",WA,14057,1405702,34057,PDX,"Portland, OR",OR
2025,1,27,1/27/2025 0:00,AS,959,14747,1474703,30559,SEA,"Seattle, WA",WA,11884,1188402,31884,GEG,"Spokane, WA",WA
2025,1,27,1/27/2025 0:00,AS,962,14747,1474703,30559,SEA,"Seattle, WA",WA,11884,1188402,31884,GEG,"Spokane, WA",WA
2025,1,27,1/27/2025 0:00,AS,963,11884,1188402,31884,GEG,"Spokane, WA",WA,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,964,11884,1188402,31884,GEG,"Spokane, WA",WA,14747,1474703,30559,SEA,"Seattle, WA",WA
2025,1,27,1/27/2025 0:00,AS,965,11638,1163807,31638,FAT,"Fresno, CA",CA,14679,1467903,33570,SAN,"San Diego, CA",CA
2025,1,27,1/27/2025 0:00,AS,966,11884,1188402,31884,GEG,"Spokane, WA",WA,14747,1474703,30559,SEA,"Seattle, WA",WA
